
------------------------------------------------------------------------
This is catena4630-test1.ino.
System clock rate is 32.000 MHz
Enter 'help' for a list of commands.
(remember to select 'Line Ending: Newline' at the bottom of the monitor window.)
------------------------------------------------------------------------

FLASH found, put power down
?CatenaBase::GetProvisioningStyle: failing
?CatenaStm32L0::LoRaWAN::begin: Arduino_LoRaWAN:begin failed
?Catena463x::LoRaWAN::begin: Super::begin() failed
cPMS7003::fsmDispatch: enter stInitialSetup
hal begin
setReset: Z
setMode: Z
cPMS7003::fsmDispatch: enter stOff
wake
cPMS7003::fsmDispatch: enter stRequestPowerOn
set5v: 1
setReset: 0

OK
cPMS7003::fsmDispatch: enter stReset
setReset: 1
cPMS7003::fsmDispatch: enter stNormal
setMode: 1
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=1107  .5=294   1.0=33    2.5=1     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=1065  .5=285   1.0=27    2.5=1     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=1065  .5=285   1.0=27    2.5=1     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=1032  .5=278   1.0=20    2.5=1     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=1032  .5=278   1.0=20    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1017  .5=275   1.0=27    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1017  .5=275   1.0=27    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1065  .5=289   1.0=34    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1065  .5=289   1.0=34    2.5=1     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=1029  .5=280   1.0=29    2.5=1     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=1029  .5=280   1.0=29    2.5=1     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=1098  .5=301   1.0=31    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1098  .5=301   1.0=31    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1065  .5=280   1.0=26    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1065  .5=280   1.0=26    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1077  .5=282   1.0=29    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1077  .5=282   1.0=29    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1083  .5=286   1.0=29    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1083  .5=286   1.0=29    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1050  .5=281   1.0=22    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1050  .5=281   1.0=22    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1050  .5=286   1.0=22    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1050  .5=286   1.0=22    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1071  .5=289   1.0=23    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1071  .5=289   1.0=23    2.5=1     5=0     10=0    
CF1 pm 1.0=6     2.5=6     10=6     ATM pm 1.0=6     2.5=6     10=6     Dust .3=1128  .5=308   1.0=17    2.5=1     5=0     10=0    
CF1 pm 1.0=6     2.5=6     10=6     ATM pm 1.0=6     2.5=6     10=6     Dust .3=1128  .5=308   1.0=17    2.5=1     5=0     10=0    
CF1 pm 1.0=6     2.5=6     10=6     ATM pm 1.0=6     2.5=6     10=6     Dust .3=1155  .5=318   1.0=17    2.5=1     5=0     10=0    
CF1 pm 1.0=6     2.5=6     10=6     ATM pm 1.0=6     2.5=6     10=6     Dust .3=1155  .5=318   1.0=17    2.5=1     5=0     10=0    
CF1 pm 1.0=6     2.5=6     10=6     ATM pm 1.0=6     2.5=6     10=6     Dust .3=1149  .5=309   1.0=18    2.5=1     5=0     10=0    
CF1 pm 1.0=6     2.5=6     10=6     ATM pm 1.0=6     2.5=6     10=6     Dust .3=1149  .5=309   1.0=18    2.5=1     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1170  .5=311   1.0=16    2.5=2     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1170  .5=311   1.0=16    2.5=2     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1140  .5=306   1.0=16    2.5=2     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1140  .5=306   1.0=16    2.5=2     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1167  .5=315   1.0=14    2.5=2     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1167  .5=315   1.0=14    2.5=2     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1230  .5=327   1.0=19    2.5=5     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1230  .5=327   1.0=19    2.5=5     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1251  .5=328   1.0=25    2.5=4     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1251  .5=328   1.0=25    2.5=4     5=0     10=0    
CF1 pm 1.0=5     2.5=7     10=7     ATM pm 1.0=5     2.5=7     10=7     Dust .3=1272  .5=328   1.0=27    2.5=4     5=0     10=0    
CF1 pm 1.0=5     2.5=7     10=7     ATM pm 1.0=5     2.5=7     10=7     Dust .3=1272  .5=328   1.0=27    2.5=4     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1236  .5=321   1.0=27    2.5=4     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1236  .5=321   1.0=27    2.5=4     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1227  .5=319   1.0=27    2.5=4     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1227  .5=319   1.0=27    2.5=4     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1170  .5=300   1.0=23    2.5=4     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1170  .5=300   1.0=23    2.5=4     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1185  .5=307   1.0=22    2.5=4     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1185  .5=307   1.0=22    2.5=4     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1143  .5=297   1.0=22    2.5=3     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1143  .5=297   1.0=22    2.5=3     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1215  .5=323   1.0=27    2.5=3     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1215  .5=323   1.0=27    2.5=3     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=1188  .5=314   1.0=26    2.5=3     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1188  .5=314   1.0=26    2.5=3     5=0     10=0    
CF1 pm 1.0=5     2.5=5     10=5     ATM pm 1.0=5     2.5=5     10=5     Dust .3=1128  .5=309   1.0=26    2.5=0     5=0     10=0    
CF1 pm 1.0=5     2.5=5     10=5     ATM pm 1.0=5     2.5=5     10=5     Dust .3=1128  .5=309   1.0=26    2.5=0     5=0     10=0    
CF1 pm 1.0=5     2.5=5     10=5     ATM pm 1.0=5     2.5=5     10=5     Dust .3=1119  .5=308   1.0=22    2.5=0     5=0     10=0    
CF1 pm 1.0=5     2.5=5     10=5     ATM pm 1.0=5     2.5=5     10=5     Dust .3=1119  .5=308   1.0=22    2.5=0     5=0     10=0    
CF1 pm 1.0=5     2.5=5     10=5     ATM pm 1.0=5     2.5=5     10=5     Dust .3=1119  .5=312   1.0=19    2.5=0     5=0     10=0    
CF1 pm 1.0=5     2.5=5     10=5     ATM pm 1.0=5     2.5=5     10=5     Dust .3=1119  .5=312   1.0=19    2.5=0     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1140  .5=321   1.0=19    2.5=0     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1140  .5=321   1.0=19    2.5=0     5=0     10=0    
CF1 pm 1.0=5     2.5=5     10=6     ATM pm 1.0=5     2.5=5     10=6     Dust .3=1086  .5=307   1.0=19    2.5=1     5=1     10=1    
CF1 pm 1.0=6     2.5=6     10=7     ATM pm 1.0=6     2.5=6     10=7     Dust .3=1086  .5=307   1.0=19    2.5=1     5=1     10=1    
CF1 pm 1.0=5     2.5=6     10=7     ATM pm 1.0=5     2.5=6     10=7     Dust .3=1074  .5=304   1.0=16    2.5=1     5=1     10=1    
CF1 pm 1.0=5     2.5=6     10=7     ATM pm 1.0=5     2.5=6     10=7     Dust .3=1074  .5=304   1.0=16    2.5=1     5=1     10=1    
CF1 pm 1.0=6     2.5=6     10=7     ATM pm 1.0=6     2.5=6     10=7     Dust .3=1080  .5=309   1.0=21    2.5=1     5=1     10=1    
CF1 pm 1.0=5     2.5=5     10=6     ATM pm 1.0=5     2.5=5     10=6     Dust .3=1080  .5=309   1.0=21    2.5=1     5=1     10=1    
CF1 pm 1.0=5     2.5=6     10=7     ATM pm 1.0=5     2.5=6     10=7     Dust .3=1155  .5=337   1.0=27    2.5=1     5=1     10=1    
CF1 pm 1.0=5     2.5=6     10=7     ATM pm 1.0=5     2.5=6     10=7     Dust .3=1155  .5=337   1.0=27    2.5=1     5=1     10=1    
CF1 pm 1.0=4     2.5=6     10=6     ATM pm 1.0=4     2.5=6     10=6     Dust .3=1107  .5=325   1.0=25    2.5=2     5=1     10=1    
passive
fsmDispatch: unknown state 7

OK
CF1 pm 1.0=4     2.5=6     10=6     ATM pm 1.0=4     2.5=6     10=6     Dust .3=1107  .5=325   1.0=25    2.5=2     5=1     10=1    
CF1 pm 1.0=5     2.5=7     10=8     ATM pm 1.0=5     2.5=7     10=8     Dust .3=1134  .5=334   1.0=30    2.5=5     5=1     10=1    
CF1 pm 1.0=5     2.5=7     10=8     ATM pm 1.0=5     2.5=7     10=8     Dust .3=1134  .5=334   1.0=30    2.5=5     5=1     10=1    
CF1 pm 1.0=5     2.5=7     10=7     ATM pm 1.0=5     2.5=7     10=7     Dust .3=1146  .5=332   1.0=25    2.5=5     5=1     10=1    
CF1 pm 1.0=5     2.5=7     10=7     ATM pm 1.0=5     2.5=7     10=7     Dust .3=1146  .5=332   1.0=25    2.5=5     5=1     10=1    
CF1 pm 1.0=5     2.5=7     10=8     ATM pm 1.0=5     2.5=7     10=8     Dust .3=1161  .5=342   1.0=23    2.5=5     5=1     10=1    
CF1 pm 1.0=5     2.5=7     10=8     ATM pm 1.0=5     2.5=7     10=8     Dust .3=1161  .5=342   1.0=23    2.5=5     5=1     10=1    
CF1 pm 1.0=5     2.5=8     10=8     ATM pm 1.0=5     2.5=8     10=8     Dust .3=1230  .5=361   1.0=30    2.5=5     5=1     10=1    
stats
BYTES: In=0 Drops=1  MSG: Drops=0 CsErr=0 Good=234

OK
CF1 pm 1.0=5     2.5=8     10=8     ATM pm 1.0=5     2.5=8     10=8     Dust .3=1230  .5=361   1.0=30    2.5=5     5=1     10=1    
CF1 pm 1.0=6     2.5=9     10=9     ATM pm 1.0=6     2.5=9     10=9     Dust .3=1230  .5=365   1.0=32    2.5=5     5=1     10=1    
CF1 pm 1.0=6     2.5=9     10=9     ATM pm 1.0=6     2.5=9     10=9     Dust .3=1230  .5=365   1.0=32    2.5=5     5=1     10=1    
CF1 pm 1.0=6     2.5=9     10=10    ATM pm 1.0=6     2.5=9     10=10    Dust .3=1257  .5=367   1.0=39    2.5=5     5=1     10=1    
CF1 pm 1.0=6     2.5=9     10=10    ATM pm 1.0=6     2.5=9     10=10    Dust .3=1257  .5=367   1.0=39    2.5=5     5=1     10=1    
CF1 pm 1.0=7     2.5=9     10=10    ATM pm 1.0=7     2.5=9     10=10    Dust .3=1293  .5=379   1.0=40    2.5=5     5=1     10=1    
CF1 pm 1.0=7     2.5=9     10=10    ATM pm 1.0=7     2.5=9     10=10    Dust .3=1293  .5=379   1.0=40    2.5=5     5=1     10=1    
CF1 pm 1.0=7     2.5=9     10=10    ATM pm 1.0=7     2.5=9     10=10    Dust .3=1272  .5=371   1.0=36    2.5=5     5=1     10=1    
CF1 pm 1.0=6     2.5=8     10=9     ATM pm 1.0=6     2.5=8     10=9     Dust .3=1272  .5=371   1.0=36    2.5=5     5=1     10=1    
CF1 pm 1.0=5     2.5=8     10=8     ATM pm 1.0=5     2.5=8     10=8     Dust .3=1197  .5=348   1.0=30    2.5=6     5=1     10=1    
CF1 pm 1.0=5     2.5=8     10=8     ATM pm 1.0=5     2.5=8     10=8     Dust .3=1197  .5=348   1.0=30    2.5=6     5=1     10=1    
CF1 pm 1.0=6     2.5=7     10=9     ATM pm 1.0=6     2.5=7     10=9     Dust .3=1218  .5=353   1.0=30    2.5=6     5=2     10=2    
CF1 pm 1.0=6     2.5=7     10=9     ATM pm 1.0=6     2.5=7     10=9     Dust .3=1218  .5=353   1.0=30    2.5=6     5=2     10=2    
off
cPMS7003::fsmDispatch: enter stRequestPowerDown
setReset: 0
setMode: Z
set5v: 0
setReset: Z

OK
cPMS7003::fsmDispatch: enter stOff
wake
cPMS7003::fsmDispatch: enter stRequestPowerOn
set5v: 1
setReset: 0

OK
cPMS7003::fsmDispatch: enter stReset
setReset: 1
cPMS7003::fsmDispatch: enter stNormal
setMode: 1
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=0     .5=0     1.0=0     2.5=0     5=0     10=0    
CF1 pm 1.0=7     2.5=8     10=8     ATM pm 1.0=7     2.5=8     10=8     Dust .3=0     .5=0     1.0=0     2.5=0     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=0     .5=0     1.0=0     2.5=0     5=0     10=0    
CF1 pm 1.0=7     2.5=8     10=8     ATM pm 1.0=7     2.5=8     10=8     Dust .3=0     .5=0     1.0=0     2.5=0     5=0     10=0    
CF1 pm 1.0=6     2.5=8     10=8     ATM pm 1.0=6     2.5=8     10=8     Dust .3=0     .5=0     1.0=0     2.5=0     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=0     .5=0     1.0=0     2.5=0     5=0     10=0    
CF1 pm 1.0=6     2.5=7     10=7     ATM pm 1.0=6     2.5=7     10=7     Dust .3=0     .5=0     1.0=0     2.5=0     5=0     10=0    
CF1 pm 1.0=5     2.5=7     10=7     ATM pm 1.0=5     2.5=7     10=7     Dust .3=0     .5=0     1.0=0     2.5=0     5=0     10=0    
CF1 pm 1.0=5     2.5=7     10=7     ATM pm 1.0=5     2.5=7     10=7     Dust .3=0     .5=0     1.0=0     2.5=0     5=0     10=0    
CF1 pm 1.0=5     2.5=7     10=7     ATM pm 1.0=5     2.5=7     10=7     Dust .3=0     .5=0     1.0=0     2.5=0     5=0     10=0    
CF1 pm 1.0=5     2.5=7     10=7     ATM pm 1.0=5     2.5=7     10=7     Dust .3=1074  .5=298   1.0=43    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=7     10=7     ATM pm 1.0=5     2.5=7     10=7     Dust .3=1089  .5=306   1.0=39    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=7     10=7     ATM pm 1.0=5     2.5=7     10=7     Dust .3=1074  .5=304   1.0=41    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1020  .5=283   1.0=35    2.5=1     5=0     10=0    
CF1 pm 1.0=4     2.5=6     10=6     ATM pm 1.0=4     2.5=6     10=6     Dust .3=993   .5=276   1.0=30    2.5=1     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1011  .5=285   1.0=30    2.5=2     5=0     10=0    
CF1 pm 1.0=5     2.5=7     10=7     ATM pm 1.0=5     2.5=7     10=7     Dust .3=999   .5=283   1.0=35    2.5=2     5=0     10=0    
CF1 pm 1.0=4     2.5=6     10=6     ATM pm 1.0=4     2.5=6     10=6     Dust .3=990   .5=281   1.0=35    2.5=2     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=996   .5=279   1.0=28    2.5=1     5=0     10=0    
CF1 pm 1.0=3     2.5=5     10=5     ATM pm 1.0=3     2.5=5     10=5     Dust .3=1002  .5=278   1.0=23    2.5=1     5=0     10=0    
CF1 pm 1.0=3     2.5=5     10=5     ATM pm 1.0=3     2.5=5     10=5     Dust .3=972   .5=271   1.0=27    2.5=1     5=0     10=0    
CF1 pm 1.0=3     2.5=4     10=4     ATM pm 1.0=3     2.5=4     10=4     Dust .3=915   .5=252   1.0=27    2.5=1     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=915   .5=252   1.0=27    2.5=1     5=0     10=0    
CF1 pm 1.0=4     2.5=6     10=6     ATM pm 1.0=4     2.5=6     10=6     Dust .3=942   .5=261   1.0=31    2.5=2     5=1     10=1    
CF1 pm 1.0=4     2.5=6     10=6     ATM pm 1.0=4     2.5=6     10=6     Dust .3=942   .5=261   1.0=31    2.5=2     5=1     10=1    
CF1 pm 1.0=3     2.5=5     10=5     ATM pm 1.0=3     2.5=5     10=5     Dust .3=960   .5=261   1.0=31    2.5=2     5=1     10=1    
CF1 pm 1.0=3     2.5=5     10=5     ATM pm 1.0=3     2.5=5     10=5     Dust .3=960   .5=261   1.0=31    2.5=2     5=1     10=1    
CF1 pm 1.0=3     2.5=5     10=6     ATM pm 1.0=3     2.5=5     10=6     Dust .3=993   .5=268   1.0=36    2.5=3     5=1     10=1    
CF1 pm 1.0=3     2.5=5     10=6     ATM pm 1.0=3     2.5=5     10=6     Dust .3=993   .5=268   1.0=36    2.5=3     5=1     10=1    
CF1 pm 1.0=4     2.5=6     10=6     ATM pm 1.0=4     2.5=6     10=6     Dust .3=975   .5=261   1.0=31    2.5=2     5=1     10=1    
CF1 pm 1.0=4     2.5=6     10=6     ATM pm 1.0=4     2.5=6     10=6     Dust .3=975   .5=261   1.0=31    2.5=2     5=1     10=1    
CF1 pm 1.0=5     2.5=6     10=7     ATM pm 1.0=5     2.5=6     10=7     Dust .3=1011  .5=273   1.0=31    2.5=2     5=1     10=1    
CF1 pm 1.0=4     2.5=5     10=6     ATM pm 1.0=4     2.5=5     10=6     Dust .3=1011  .5=273   1.0=31    2.5=2     5=1     10=1    
CF1 pm 1.0=4     2.5=5     10=6     ATM pm 1.0=4     2.5=5     10=6     Dust .3=972   .5=262   1.0=30    2.5=2     5=1     10=1    
CF1 pm 1.0=4     2.5=5     10=6     ATM pm 1.0=4     2.5=5     10=6     Dust .3=972   .5=262   1.0=30    2.5=2     5=1     10=1    
CF1 pm 1.0=4     2.5=5     10=6     ATM pm 1.0=4     2.5=5     10=6     Dust .3=972   .5=266   1.0=29    2.5=2     5=1     10=1    
CF1 pm 1.0=4     2.5=5     10=6     ATM pm 1.0=4     2.5=5     10=6     Dust .3=972   .5=266   1.0=29    2.5=2     5=1     10=1    
CF1 pm 1.0=4     2.5=5     10=6     ATM pm 1.0=4     2.5=5     10=6     Dust .3=966   .5=266   1.0=29    2.5=2     5=1     10=1    
CF1 pm 1.0=4     2.5=5     10=6     ATM pm 1.0=4     2.5=5     10=6     Dust .3=966   .5=266   1.0=29    2.5=2     5=1     10=1    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=969   .5=264   1.0=24    2.5=2     5=1     10=1    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=969   .5=264   1.0=24    2.5=2     5=1     10=1    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1005  .5=273   1.0=28    2.5=2     5=1     10=1    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=1005  .5=273   1.0=28    2.5=2     5=1     10=1    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=978   .5=266   1.0=24    2.5=4     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=978   .5=266   1.0=24    2.5=4     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=981   .5=273   1.0=28    2.5=4     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=981   .5=273   1.0=28    2.5=4     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=969   .5=273   1.0=26    2.5=3     5=0     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=969   .5=273   1.0=26    2.5=3     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=987   .5=276   1.0=29    2.5=3     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=987   .5=276   1.0=29    2.5=3     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=963   .5=268   1.0=27    2.5=3     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=963   .5=268   1.0=27    2.5=3     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1023  .5=281   1.0=30    2.5=3     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=1023  .5=281   1.0=30    2.5=3     5=0     10=0    
CF1 pm 1.0=5     2.5=6     10=7     ATM pm 1.0=5     2.5=6     10=7     Dust .3=1071  .5=295   1.0=31    2.5=4     5=1     10=0    
CF1 pm 1.0=4     2.5=5     10=6     ATM pm 1.0=4     2.5=5     10=6     Dust .3=1071  .5=295   1.0=31    2.5=4     5=1     10=0    
CF1 pm 1.0=4     2.5=6     10=6     ATM pm 1.0=4     2.5=6     10=6     Dust .3=1077  .5=298   1.0=31    2.5=4     5=1     10=0    
CF1 pm 1.0=4     2.5=6     10=6     ATM pm 1.0=4     2.5=6     10=6     Dust .3=1077  .5=298   1.0=31    2.5=4     5=1     10=0    
CF1 pm 1.0=5     2.5=6     10=7     ATM pm 1.0=5     2.5=6     10=7     Dust .3=1095  .5=305   1.0=32    2.5=4     5=1     10=0    
CF1 pm 1.0=5     2.5=6     10=7     ATM pm 1.0=5     2.5=6     10=7     Dust .3=1095  .5=305   1.0=32    2.5=4     5=1     10=0    
CF1 pm 1.0=4     2.5=5     10=6     ATM pm 1.0=4     2.5=5     10=6     Dust .3=1011  .5=287   1.0=25    2.5=4     5=1     10=0    
CF1 pm 1.0=5     2.5=6     10=7     ATM pm 1.0=5     2.5=6     10=7     Dust .3=1011  .5=287   1.0=25    2.5=4     5=1     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=990   .5=278   1.0=23    2.5=2     5=1     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=990   .5=278   1.0=23    2.5=2     5=1     10=0    
CF1 pm 1.0=5     2.5=6     10=6     ATM pm 1.0=5     2.5=6     10=6     Dust .3=945   .5=268   1.0=18    2.5=2     5=1     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=945   .5=268   1.0=18    2.5=2     5=1     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=966   .5=273   1.0=18    2.5=2     5=1     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=966   .5=273   1.0=18    2.5=2     5=1     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=954   .5=273   1.0=20    2.5=2     5=1     10=0    
CF1 pm 1.0=4     2.5=5     10=5     ATM pm 1.0=4     2.5=5     10=5     Dust .3=954   .5=273   1.0=20    2.5=2     5=1     10=0    
CF1 pm 1.0=4     2.5=4     10=5     ATM pm 1.0=4     2.5=4     10=5     Dust .3=936   .5=266   1.0=17    2.5=2     5=1     10=0    
